study_id,score,combo,event_type,event_actuator,event_receiver,elapse_time,distance_between_players,distance_since_last_displacement_trigger,distance_trend,movement_trend,is_first_playthrough
EcIXGsPG4PjL,304,1,Nerf,P1,P2Enemy,56,10.64,-1,None,None,True
EcIXGsPG4PjL,304,2,EnemyKill,P2,P2Enemy,57,3.79,-1,None,None,True
EcIXGsPG4PjL,304,2,BulletMiss,P1,P1Enemy,57,3.79,-1,None,None,True
EcIXGsPG4PjL,304,2,EnemyHit,P1,P1Enemy,58,10.64,-1,None,None,True
EcIXGsPG4PjL,304,2,BulletMiss,P2,P2Enemy,58,3.79,-1,None,None,True
EcIXGsPG4PjL,316,3,EnemyKill,P1,P1Enemy,58,10.64,-1,None,None,True
EcIXGsPG4PjL,316,4,EnemyKill,P2,P2Enemy,58,3.79,-1,None,None,True
EcIXGsPG4PjL,316,4,BulletMiss,P2,P2Enemy,58,3.79,-1,None,None,True
EcIXGsPG4PjL,316,4,EnemyHit,P2,P2Enemy,58,3.79,-1,None,None,True
EcIXGsPG4PjL,316,4,EnemyHit,P1,P1Enemy,58,10.64,-1,None,None,True
EcIXGsPG4PjL,340,4,EnemyHit,P1,P1Enemy,59,10.64,-1,None,None,True
EcIXGsPG4PjL,352,4,BulletMiss,P2,P2Enemy,60,3.79,-1,None,None,True
EcIXGsPG4PjL,364,5,EnemyKill,P1,P1Enemy,60,10.64,-1,None,None,True
EcIXGsPG4PjL,364,5,EnemyHit,P1,P1Enemy,60,10.64,-1,None,None,True
EcIXGsPG4PjL,364,5,EnemyHit,P2,P2Enemy,60,3.79,-1,None,None,True
EcIXGsPG4PjL,364,5,BulletMiss,P2,P2Enemy,61,3.79,-1,None,None,True
EcIXGsPG4PjL,364,5,EnemyHit,P1,P1Enemy,61,10.64,-1,None,None,True
EcIXGsPG4PjL,364,6,EnemyKill,P2,P2Enemy,61,3.79,-1,None,None,True
EcIXGsPG4PjL,364,7,EnemyKill,P2,P2Enemy,62,3.79,-1,None,None,True
EcIXGsPG4PjL,385,8,EnemyKill,P1,P1Enemy,62,10.64,-1,None,None,True
EcIXGsPG4PjL,385,8,EnemyHit,P2,P2Enemy,62,3.79,-1,None,None,True
EcIXGsPG4PjL,385,8,SecondaryAttack,P1,P1Enemy,62,10.64,-1,None,None,True
EcIXGsPG4PjL,385,8,EnemyHit,P1,P1Enemy,63,10.64,-1,None,None,True
EcIXGsPG4PjL,385,8,EnemyHit,P1,P1Enemy,63,10.64,-1,None,None,True
EcIXGsPG4PjL,385,8,EnemyHit,P1,P1Enemy,63,10.64,-1,None,None,True
EcIXGsPG4PjL,385,8,EnemyHit,P1,P1Enemy,63,10.64,-1,None,None,True
EcIXGsPG4PjL,385,9,EnemyKill,P1,P1Enemy,63,10.64,-1,None,None,True
EcIXGsPG4PjL,385,10,EnemyKill,P2,P2Enemy,63,3.79,-1,None,None,True
EcIXGsPG4PjL,415,10,BulletMiss,P2,P2Enemy,63,3.79,-1,None,None,True
EcIXGsPG4PjL,445,10,EnemyHit,P1,P1Enemy,64,10.64,-1,None,None,True
EcIXGsPG4PjL,475,10,EnemyHit,P2,P2Enemy,64,3.79,-1,None,None,True
EcIXGsPG4PjL,505,10,BulletMiss,P2,P2Enemy,64,3.79,-1,None,None,True
EcIXGsPG4PjL,505,10,BulletMiss,P1,P1Enemy,64,3.79,-1,None,None,True
EcIXGsPG4PjL,595,1,EnemyKill,P1,P1Enemy,66,10.64,-1,None,None,True
EcIXGsPG4PjL,595,1,BulletMiss,P1,P1Enemy,67,3.79,-1,None,None,True
EcIXGsPG4PjL,595,2,EnemyKill,P2,P2Enemy,67,3.79,-1,None,None,True
EcIXGsPG4PjL,601,2,BulletMiss,P2,P2Enemy,68,3.79,-1,None,None,True
EcIXGsPG4PjL,601,2,EnemyHit,P2,P2Enemy,68,3.79,-1,None,None,True
EcIXGsPG4PjL,607,2,EnemyHit,P2,P2Enemy,69,3.79,-1,None,None,True
EcIXGsPG4PjL,607,2,BulletMiss,P1,P1Enemy,69,3.79,-1,None,None,True
EcIXGsPG4PjL,607,1,EnemyKill,P1,P1Enemy,69,10.64,-1,None,None,True
EcIXGsPG4PjL,607,2,EnemyKill,P2,P2Enemy,69,3.79,-1,None,None,True
EcIXGsPG4PjL,607,2,BulletMiss,P2,P2Enemy,69,3.79,-1,None,None,True
EcIXGsPG4PjL,607,2,EnemyHit,P2,P2Enemy,69,3.79,-1,None,None,True
EcIXGsPG4PjL,607,2,BulletMiss,P1,P1Enemy,69,3.79,-1,None,None,True
EcIXGsPG4PjL,607,2,BulletMiss,P2,P2Enemy,70,3.79,-1,None,None,True
EcIXGsPG4PjL,607,2,EnemyHit,P1,P1Enemy,70,10.64,-1,None,None,True
EcIXGsPG4PjL,607,2,EnemyHit,P2,P2Enemy,70,3.79,-1,None,None,True
EcIXGsPG4PjL,607,2,BulletMiss,P1,P1Enemy,70,3.79,-1,None,None,True
EcIXGsPG4PjL,607,2,BulletMiss,P2,P2Enemy,70,3.79,-1,None,None,True
EcIXGsPG4PjL,607,2,SecondaryAttack,P2,P2Enemy,70,3.79,-1,None,None,True
EcIXGsPG4PjL,615,2,EnemyHit,P2,P2Enemy,71,3.79,-1,None,None,True
EcIXGsPG4PjL,615,2,EnemyHit,P2,P2Enemy,71,3.79,-1,None,None,True
EcIXGsPG4PjL,619,2,EnemyHit,P2,P2Enemy,71,3.79,-1,None,None,True
EcIXGsPG4PjL,619,0,BulletMiss,P1,P1Enemy,71,3.79,-1,None,None,True
EcIXGsPG4PjL,609,0,GettingHit,P1Enemy,P1,71,10.64,-1,None,None,True
EcIXGsPG4PjL,609,0,EnemyHit,P1,P1Enemy,71,10.64,-1,None,None,True
EcIXGsPG4PjL,609,0,EnemyHit,P1,P1Enemy,71,10.64,-1,None,None,True
EcIXGsPG4PjL,609,0,EnemyHit,P1,P1Enemy,71,10.64,-1,None,None,True
EcIXGsPG4PjL,609,0,BulletMiss,P1,P1Enemy,71,3.79,-1,None,None,True
EcIXGsPG4PjL,609,0,EnemyHit,P1,P1Enemy,71,10.64,-1,None,None,True
EcIXGsPG4PjL,609,0,EnemyHit,P1,P1Enemy,71,10.64,-1,None,None,True
EcIXGsPG4PjL,609,0,EnemyHit,P1,P1Enemy,72,10.64,-1,None,None,True
EcIXGsPG4PjL,609,0,EnemyHit,P1,P1Enemy,72,10.64,-1,None,None,True
EcIXGsPG4PjL,609,0,EnemyHit,P1,P1Enemy,72,10.64,-1,None,None,True
EcIXGsPG4PjL,609,0,BulletMiss,P1,P1Enemy,72,3.79,-1,None,None,True
EcIXGsPG4PjL,609,0,EnemyKill,P2,P2Enemy,72,3.79,-1,None,None,True
EcIXGsPG4PjL,609,0,BulletMiss,P1,P1Enemy,72,3.79,-1,None,None,True
EcIXGsPG4PjL,609,0,BulletMiss,P2,P2Enemy,73,3.79,-1,None,None,True
EcIXGsPG4PjL,609,0,EnemyHit,P2,P2Enemy,73,3.79,-1,None,None,True
EcIXGsPG4PjL,609,0,EnemyKill,P1,P1Enemy,73,10.64,-1,None,None,True
EcIXGsPG4PjL,609,0,EnemyKill,P2,P2Enemy,73,3.79,-1,None,None,True
EcIXGsPG4PjL,609,0,BulletMiss,P1,P1Enemy,74,3.79,-1,None,None,True
EcIXGsPG4PjL,609,0,EnemyHit,P1,P1Enemy,74,10.64,-1,None,None,True
